source_text,source_filename,target_text,target_filename
"Morre Adalmária Mesquita, dubladora de Smurfette e outros personagens da TV e do cinema
Filho de dubladora confirmou a morte da mãe em publicação nas redes sociais.


Adalmária Mesquita, dubladora de Smurfette, dos Smurfs, Dotty, do desenho A Nossa Turma, e diversos outros personagens da TV e do cinema, morreu nesta terça-feira (17).

A causa da morte de Adalmária, que também tinha uma carreira como cantora, não foi revelada.

Além de dar voz a personagens de animações, Adalmária também dublou Jane Harper (personagem de Jane Fonda) em ""Adivinhe Quem Vem Para Roubar"", Molly Gilmore (Meryl Streep) em ""Amor a Primeira Vista"", Wanda (Kym Whitley) em ""Eu, a Patroa e As Crianças"", entre outros personagens.

Edwin Pitanga, filho de Adalmária, fez uma homenagem para a mãe nas redes sociais.

""Mãe, eu sempre te amarei! Às vezes me pegava tentando entender quais eram os propósitos de Deus para a sua vida. Uma pessoa que sempre foi livre, que sempre teve a alegria de viajar distribuindo alegria e amor, estava agora limitada a uma cama. Uma pessoa que sempre encantou, onde quer que chegasse, por causa de sua linda voz, agora não conseguia mais alcançar as notas que queria e ficava frustrada com isso. Uma pessoa que sempre teve o fôlego da juventude, pois parecia ser eternamente jovem, agora encontrava-se fazendo um grande esforço para se manter respirando"", escreveu Edwin.

""Vai se encontrar com o meu pai e diz pra ele que eu sinto muito a falta de vocês dois e que nada nesse mundo vai me fazer esquecer de vocês. Te amo e sempre vou te amar, minha mãe.""
",../entretenimento/54.txt,"A dubladora Adalmária Mesquita, conhecida por emprestar sua voz a personagens como Smurfette e Dotty, faleceu nesta terça-feira. A causa da morte não foi divulgada. Adalmária também dublou personagens de filmes e séries como ""Adivinhe Quem Vem Para Roubar"" e ""Amor a Primeira Vista"". Seu filho, Edwin Pitanga, prestou uma homenagem emocionante nas redes sociais, expressando seu amor e saudade pela mãe.",entretenimento/54.txt
"Sabina Simonato anuncia gravidez na rede social: “Deus me presenteou”

A jornalista Sabina Simonato, de 35 anos, contou uma novidade muito especial em seu Instagram: ela está grávida de seu primeiro filho.

Ela postou um vídeo emocionante e deu a notícia para seus seguidores: “Queria contar para vocês que a partir de agora não bate só um coração dentro de mim, são dois. Deus me presenteou com essa dádiva de ser mãe. Eu tô suando, já chorei. É um momento muito especial! Serei mamãe”, comemorou.

Sabina Simonato é casada há quatro anos com Evandro Gandolfi.

Após a ida de Gloria Vanique para a CNN Brasil, a apresentadora está substituindo a colega na apresentação do SPTV, da TV Globo.",../entretenimento/44.txt,"A jornalista Sabina Simonato anunciou em sua rede social que está grávida de seu primeiro filho. Em um vídeo emocionante, ela compartilhou a novidade com seus seguidores e expressou sua felicidade por receber esse presente de Deus. Sabina Simonato é casada com Evandro Gandolfi há quatro anos e está atualmente substituindo Gloria Vanique na apresentação do SPTV, da TV Globo.",entretenimento/44.txt
"Prêmio Multishow acontece nesta quarta com apresentação de Paulo Gustavo, Tatá Werneck e Iza
Ivete Sangalo, Wesley Safadão, Lulu Santos, Ludmilla, Dilsinho, Lexa e outros artistas vão fazer performances de diferentes cidades do Brasil. Veja os indicados nas 16 categorias.


O Prêmio Multishow 2020 acontece nesta quarta (16), às 22h30, com apresentação de Paulo Gustavo, Tatá Werneck e Iza.

Por conta da pandemia, o formato do prêmio não vai ser igual aos anos anteriores. Apenas os apresentadores estarão juntos no Rio e as performances vão acontecer em lugares diferentes do Brasil.

Ivete Sangalo canta da Bahia, Skank e Jota Quest se apresentam de Belo Horizonte, Luísa Sonza e MC Zaac estarão em São Paulo e Wesley Safadão canta de Fortaleza.

Já Lulu Santos, Teresa Cristina, IZA, Ludmilla, Dilsinho, Lexa, Kevinho e Pedro Sampaio vão fazer performances direto da capital carioca.

A premiação começa às 22h30, mas desde às 21h30 haverá apresentações de Jão, MC Rebecca e Papatinho e outros como um pré-show no Multishow e nas redes sociais do canal.

Lista de indicados ao Prêmio Multishow 2020


Grupo do Ano

    BaianaSystem
    Jota Quest
    Lagum
    Melim
    Sorriso Maroto

Música Chiclete do Ano

    ""Braba"" – Luísa Sonza
    ""Desce pro play (PA PA PA)"" – Mc Zaac, Anitta e Tyga
    ""Menina solta"" – Giulia Be
    ""Sentadão"" – Pedro Sampaio, Felipe Original, JS o Mão de Ouro
    ""Tudo Ok"" – Thiaguinho MT, Mila, JS o Mão de Ouro

Música do Ano

    ""A gente fez amor"" – Gusttavo Lima
    ""A tal canção pra lua"" – Vitor Kley e Samuel Rosa
    ""Desce pro play (PA PA PA)"" – Mc Zaac, Anitta e Tyga
    ""Liberdade provisória"" – Henrique e Juliano
    ""Verdinha"" – Ludmilla

Cantor do Ano

    Dilsinho
    Emicida
    Gusttavo Lima
    Vitão
    Vitor Kley

Dupla do Ano

    Anavitória
    Henrique e Juliano
    Jorge e Mateus
    Sandy e Junior
    Zé Neto e Cristiano

Cantora do ano

    Anitta
    Ivete Sangalo
    Iza
    Luísa Sonza
    Marília Mendonça 

Experimente

    Agnes Nunes
    Elana Dara
    Fran
    Giulia Be
    Menos é mais

Live do Ano

    Caetano Veloso Live
    Live do BEM
    Live Gusttavo Lima Buteco em Casa
    Ivete Sangalo em Casa
    Live Local Marília Mendonça

Música Chiclete do ano

    ""Braba"" (Luísa Sonza)
    ""Desce Pro Play (PA PA PA"" (MC Zaac, Anitta e Tyga)
    ""Menina Solta"" (Giulia Be)
    ""Sentadão"" (Pedro Sampaio, Felipe Original, JS O Mão de Ouro)
    ""Tudo OK"" (Thiaguinho MT, Mila, JS O Mão de Ouro)",../entretenimento/100.txt,"O Prêmio Multishow 2020 ocorrerá nesta quarta-feira, apresentado por Paulo Gustavo, Tatá Werneck e Iza. Devido à pandemia, o formato será diferente dos anos anteriores, com os apresentadores no Rio e as performances acontecendo em diferentes cidades do Brasil. Artistas como Ivete Sangalo, Wesley Safadão, Lulu Santos, Ludmilla, Dilsinho, Lexa e outros se apresentarão em locais específicos. O evento começará às 22h30, mas haverá pré-show com Jão, MC Rebecca, Papatinho e outros a partir das 21h30. Além disso, a lista de indicados nas 16 categorias está disponível.",entretenimento/100.txt
"Canto de Teago Oliveira justifica edição de single com gravação de música de Gilberto Gil

Vários cantores convidados para gravar músicas de Gilberto Gil para a trilha sonora da série Amor e sorte (TV Globo, 2020) agregaram os fonogramas às próprias discografias.

Silva, por exemplo, lançou single com a gravação de A coisa mais linda que existe (Gilberto Gil e Torquato Neto, 1968). Elza Soares e Flávio Renegado também eternizaram em single a gravação de Divino maravilhoso (Gilberto Gil e Caetano Veloso, 1968), incorporando o registro às respectivas obras fonográficas.

Liniker, Lucy Alves, Pitty fizeram o mesmo com as gravações de Barato total (1984), Andar com fé (1982) e Questão de ordem (1968), respectivamente.

Na sexta-feira, 13 de novembro, Teago Oliveira se juntou a esse time. Voz da banda Maglore, residente na cidade de São Paulo (SP), o cantor e compositor baiano lançou single com a abordagem de Esotérico.

Um ano após se mostrar sem a banda em um primeiro álbum solo de repertório autoral, Boa sorte (2019), Teago se confirma intérprete sensível ao dar voz a essa canção de Gilberto Gil, apresentada em 1976 em disco do grupo Doces Bárbaros.

Esotérico ressurge em gravação feita em casa, ao vivo, somente com a voz de Teago e a guitarra tocada pelo próprio artista. Icaro Reis fez a (boa) mixagem e Fábio Roberto masterizou o fonograma.

Mesmo fiel à arquitetura original da canção, Teago Oliveira imprime toque pessoal a Esotérico em registro caseiro cuja sensibilidade do canto – amplificada pela guitarra – justifica a edição do single pela gravadora Deck.
",../entretenimento/95.txt,"Teago Oliveira, vocalista da banda Maglore, lançou um single com uma versão caseira da música ""Esotérico"", de Gilberto Gil. A gravação foi feita apenas com a voz de Teago e a guitarra tocada por ele mesmo. Mesmo mantendo a estrutura original da canção, Teago adiciona um toque pessoal, o que justifica o lançamento do single pela gravadora Deck.",entretenimento/95.txt
"Harmonias e dissonâncias dos Novos Baianos voltam à tona em livro sobre a vida comunitária do grupo
Relato informal da produtora cultural Marília Aguiar expõe casos de machismo, sororidade feminina, desapego material e homofobia na convivência cotidiana dos artistas.




Ao vir à tona, exposto na página 168 do livro Caí na estrada com os Novos Baianos, o caso de homofobia ajuda a diluir alguns mitos sobre o grupo musical soteropolitano que deu sacudida na MPB ao eletrificar e arejar o samba e choro com a linguagem pop do rock em revolução musical sintetizada no álbum Acabou chorare (1972).

Quem conta o surpreendente caso é a produtora cultural Marília Aguiar, autora deste saboroso livro que descortina os bastidores do grupo que, nos 1970, agregou Moraes Moreira (1947 – 2020), Luiz Galvão, Baby do Brasil (então Baby Consuelo), Pepeu Gomes e Paulinho Boca de Cantor – os nomes fundamentais do núcleo dos Novos Baianos.

Poeta e principal letrista do grupo, Galvão já contou a história dos Novos Baianos, com o benefício de ser um dos protagonista dessa história, no livro Anos 70 – Novos e Baianos, lançado em 1997 e reapresentado em 2014, em edição ampliada e atualizada, com outra capa e outro título.

O alentado livro de Galvão se encaixa na moldura mais formal das biografias. Caí na estrada com os Novos Baianos oferece relato informal – e a informalidade e o descompromisso com o rigor biográfico são justamente os trunfos, e não deméritos, da narrativa – escrito na primeira pessoa, como já sinaliza o título do livro.

Trata-se da história dos Novos Baianos sob a perspectiva pessoal de Marília Aguiar, paulista que largou a confortável vida familiar para ir viver e constituir a própria família com Paulinho Boca de Cantor no estilo comunitário e hippie do grupo.

Ler o relato da produtora – transformado em livro por incentivo de Zélia Duncan, autora do prefácio – é como espiar os Novos Baianos pelo buraco da fechadura das muitas casas e do sítio carioca Cantinho do Vovô em que todos viveram juntos.

Sem o filtro das biografias mais cerimoniosas, a autora oferece visão feminina de história dominada por homens. Marília Aguiar deixa claro que existia machismo na comunidade nova baiana – comportamento exemplificado pela prioridade sempre dada ao sagrado futebol masculino e pela história de que, quando o grupo precisou comprar carros para viabilizar a logística das viagens profissionais dos músicos à Bahia, somente os nomes dos homens entraram no sorteio para ver em nome de quem os carros seriam postos.

Contudo, a exposição corajosa dessas dissonâncias sociológicas é encoberta pelas harmonias daquela comunidade. Sem romantizar a vida hippie (“Foi, durante todo o tempo, uma experiência única e surpreendente. Mas era também uma vida instável, inconstante e cheia de incertezas”, avalia a autora na página 206), Marília Aguiar recorda os perrengues na busca do pão nosso de cada dia – lembrados no livro em casos que se sucedem na narrativa – e exalta os entendimentos, a liberdade e o desapego material dos artistas.

Roupas e alimentos eram divididos irmãmente. Já os cuidados com as crianças ficavam mesmo a cargo das mulheres, cúmplices e solidárias no cotidiano materno. Enfatizada ao longo do livro, a relação afetuosa e fraterna de Marília com Baby – belo caso de sororidade feminina – é especialmente comovente. Também chama a atenção no relato o alto número de pessoas generosas que socorreram os artistas em momentos de extrema dificuldade.

Entremeada na edição do livro com a exposição farta de fotos da época, a narrativa de Marília Aguiar jamais sai do foco pessoal, humano. Já detalhado em livros e textos mais acadêmicos, a importância do som do grupo na música brasileira é assunto que escapa dessa visão tão amorosa quanto realista da vida na estrada com os Novos Baianos.

E a estrada foi sendo encurtada na medida que as crianças foram crescendo e os pais (sobretudo as mães) perceberam que a vida fora da comunidade seria mais benéfica para os filhos. E cada um foi tomando o próprio rumo, a começar por Moraes Moreira, que debandou em 1974.

Ficaram as lembranças de harmonias e dissonâncias de tempo marcante nas vidas dos protagonistas dessa história. São essas lembranças que justificam o envolvente relato de Marília Aguiar em livro que vai além da história oficial para mostrar a vida em comunidade como ela realmente foi.
",../entretenimento/51.txt,"O livro ""Caí na estrada com os Novos Baianos"" escrito por Marília Aguiar expõe relatos informais sobre a vida comunitária e cotidiana do famoso grupo musical Novos Baianos. O livro revela casos de machismo, sororidade feminina, desapego material e homofobia que ocorriam entre os artistas. A autora oferece uma visão feminina da história dominada por homens, destacando o machismo presente na comunidade. No entanto, apesar das dissonâncias sociológicas, as harmonias e a solidariedade entre os artistas são enfatizadas. O livro também aborda as dificuldades enfrentadas pelo grupo na busca pela sustentabilidade e as generosas pessoas que os ajudaram. A narrativa se mantém focada no aspecto humano e pessoal, deixando de lado a importância do som do grupo na música brasileira. O fim da comunidade é marcado pelo crescimento das crianças e a percepção de que a vida fora da comunidade seria melhor para elas. No geral, o livro oferece um relato envolvente e realista da vida dos Novos Baianos em comunidade.",entretenimento/51.txt
"Grey's Anatomy tem retorno de Derek em estreia de nova temporada
Em primeiro episódio da 17ª temporada, série traz cena do personagem de Patrick Dempsey e homenageia profissionais de saúde que combatem a Covid-19.




Grey's Anatomy estreou a 17ª temporada nesta quinta-feira (12). E o episódio de estreia mostrou o retorno de Derek Shepherd, personagem de Patrick Dempsey.

Derek morreu na 11ª temporada e deixou os fãs desolados. Mas o personagem retornou à série durante um sonho de Meredith Grey (Ellen Pompeo). Os dois aparecem em uma praia após Meredith sofrer um colapso no estacionamento do hospital.

No Twitter, a rede de Grey's Anatomy compatilhou um trecho da cena: ""Isso está realmente acontecendo"". Eles também compartilharam alguns cliques de bastidores da filmagem mostrando Ellen e Patrick usando máscaras e se abraçando.

O episódio de estreia da 17ª temporada que traz a cena com Derek foi dedicado aos profissionais de saúde que estão da linha de frente na luta contra a Covid-19.

Antes da estreia, em entrevista ao site da revista ""Entertainment Weekly"", a produtora-executiva Krista Vernoff disse que o programa tem ""uma oportunidade e uma responsabilidade"" de mostrar como a crise afeta os profissionais de saúde em sua 17ª temporada.

""Vamos abordar essa pandemia, com certeza"", afirmou. ""Não há como ser um programa médico de longa duração e não mostrar a história médica das nossas vidas reais.""

Exibida desde 2005, ""Grey's anatomy"" é centrada na rotina de cirurgiões internos, residentes e atendentes do hospital em Seattle (EUA) e nos dramas envolvendo suas vidas pessoais e seus pacientes.

",../entretenimento/68.txt,"O primeiro episódio da 17ª temporada de ""Grey's Anatomy"" trouxe o retorno do personagem Derek Shepherd, interpretado por Patrick Dempsey. Apesar de ter morrido na 11ª temporada, Derek aparece em um sonho de Meredith Grey após ela sofrer um colapso. A cena foi compartilhada nas redes sociais da série, que também mostraram fotos dos bastidores com os atores usando máscaras. O episódio foi dedicado aos profissionais de saúde que estão na linha de frente no combate à Covid-19. A produtora-executiva afirmou que a temporada abordará a pandemia e a realidade médica atual. Desde sua estreia em 2005, ""Grey's Anatomy"" retrata a rotina de médicos e enfermeiros em um hospital em Seattle, explorando também suas vidas pessoais e os dramas dos pacientes.",entretenimento/68.txt
"Caio Castro revela como o nome de Grazi Massafera está salvo no celular


Caio Castro compartilhou um print nas redes sociais e acabou mostrando como o nome de Grazi Massafera está salvo. Ao mostrar uma conversa entre eles, é possível ver que o ator gravou o nome da namorada como “Her”, que significa “ela” em inglês, e um coração.

Recentemente, após postar uma foto sem aliança, o ator se viu envolvido em rumores que não estaria mais namorando a atriz. Para rebater os boatos, Caio fez um post irônico na internet.


“E 13 anos depois os desocupados acham que só porque tirou a aliança para tomar banho e esqueceu de pôr, separou! Pqp, Caio Castro hahahahahahaha. Drástica tem que ser a minha paciência hahahahaha”, alfinetou ele.",../entretenimento/6.txt,"Caio Castro mostrou um print no qual revela como o nome de Grazi Massafera está salvo em seu celular. Através da conversa, é possível ver que ele a gravou como ""Her"" (ela em inglês) e um coração. Recentemente, surgiram rumores de que o casal estava separado, após o ator postar uma foto sem aliança. Para rebater os boatos, Caio fez um post irônico nas redes sociais.",entretenimento/6.txt
"Metallica adia mais uma vez shows que faria no Brasil em dezembro
Banda não anunciou novas datas para apresentações em Curitiba, Porto Alegre, São Paulo e Belo Horizonte. Ingressos ainda valem, mas não podem ser reembolsados.



O Metallica adiou nesta quarta-feira (11) mais uma vez os shows que faria no Brasil em dezembro, por causa da pandemia do novo coronavírus.

Ainda não há novas datas, mas em comunicado a banda afirma que tenta reprogramar ""esperançosamente no final de 2021"".

Os ingressos que já foram vendidos valerão para as apresentações que forem remarcadas, mas não podem ser reembolsados.

""É com o coração apertado que estamos novamente nesta situação, sete meses depois, para anunciar que as datas da nossa turnê na América do Sul, marcadas para dezembro deste ano, estão mais uma vez sendo adiadas por conta da pandemia da Covid-19"", diz o Metallica.

O grupo se apresentaria originalmente em abril em Curitiba, Porto Alegre, São Paulo Belo Horizonte, mas em março adiou os shows para dezembro.

""Desejamos a vocês, suas famílias e entes queridos saúde durante estes tempos difíceis. Mal podemos esperar para passar um tempo pessoalmente com nossa extensa família Metallica quando for seguro estarmos todos juntos novamente.""
",../entretenimento/99.txt,"O Metallica adiou novamente os shows que estavam programados para acontecer no Brasil em dezembro devido à pandemia do coronavírus. A banda ainda não anunciou as novas datas, mas afirmou que está tentando reprogramar os shows para o final de 2021. Os ingressos que já foram vendidos serão válidos para as novas apresentações, porém não poderão ser reembolsados. O Metallica expressou tristeza por ter que adiar os shows novamente e desejou saúde para os fãs durante esse período difícil. A banda ansiosamente espera poder se reunir com seus fãs quando for seguro fazê-lo.",entretenimento/99.txt
" Mel Fronckowiak corta cabelo do sogro e Rodrigo Santoro se derrete
'Tempos difíceis mas também tempos de novas práticas de amor', escreveu o ator na legenda da imagem 

 Mel Fronckowiak foi flagrada pelo marido, Rodrigo Santoro, cortando o cabelo do sogro, Francesco Santoro. A apresentadora ""atacou"" de cabeleireira e mostrou habilidade ao dar uma forcinha para o pai do ator manter o visual em casa, devido à quarentena pela pandemia de covid-19. 

Na legenda da imagem publicada por Santoro no Instagram, ele se derreteu: ""Tempos difíceis mas também tempos de novas práticas de amor"".

Internautas comentaram sobre a habilidade de Mel e também notaram as semelhanças entre o artista e o pai dele. ""É pra isso que serve o amor, pra ressignificar tudo"", escreveu uma seguidora. ""Leva jeito, parabéns"", postou mais um. ""Agora já sei como você vai ficar velhinho"", comentou outra.

Casados desde 2016, Mel e Santoro têm uma filha, Nina, de 3 anos, e mantém a discrição com relação à vida pessoal e são raras as postagens da família nas redes sociais",../entretenimento/27.txt,"Mel Fronckowiak foi flagrada cortando o cabelo do sogro, Francesco Santoro, durante a quarentena da pandemia de covid-19. O marido da apresentadora, Rodrigo Santoro, compartilhou a imagem no Instagram e elogiou a atitude da esposa, destacando a importância das novas práticas de amor em tempos difíceis. Internautas também elogiaram a habilidade de Mel e notaram as semelhanças físicas entre o ator e seu pai. Mel e Santoro são casados desde 2016 e têm uma filha de 3 anos, optando por manter a discrição em relação à vida pessoal nas redes sociais.",entretenimento/27.txt
"Ator de ‘A Praça É Nossa’ revela que tem relacionamento a 3: “Um homem e uma mulher”

Charles Daves, ator que interpreta o personagem Creidi no humorístico “A Praça É Nossa”, do SBT,  revelou durante uma entrevista ao youtuber Bruno de Simone, que vive um relacionamento a três, com uma mulher e um homem.

“Hoje, eu estou namorando quem já é casado. Estou vivendo uma experiência, estou namorando um casal, um homem e uma mulher. Eles casaram há dois anos e eu estou namorando com eles. Começou durante a pandemia, ela inclusive trabalha na área médica, porque a primeira coisa que as pessoas perguntam é: ‘Nossa, conheceu agora? Que loucura’. Mas não tem nada de loucura, está todo mundo cuidadinho e tudo certo”, disse.

Ele ainda completou: “Por isso que eu digo, eu não julgo ninguém por nada, porque eu não sei o dia de amanhã. A única coisa que eu sei, que eu nunca fiz e não quero, é cheirar, nunca fumei, porque isso eu acho que não vai me fazer bem. O resto, tá tudo certo. Já namorei pessoas, pessoas do meio artístico. Eu vivo no meio artístico desde os 15 anos, nunca fiz outra coisa, então naturalmente você acaba conhecendo pessoas desse meio. Já namorei com um ator, tive momentos com uma atriz que era casada… Já vivi loucuras”.",../entretenimento/4.txt,"O ator Charles Daves, conhecido por interpretar o personagem Creidi em ""A Praça é Nossa"", revelou durante uma entrevista que está em um relacionamento amoroso com um casal, formado por uma mulher e um homem. Ele afirmou que começou a namorar com eles durante a pandemia e que estão todos cuidando da saúde. Charles também mencionou que não julga ninguém por suas escolhas e que já teve relacionamentos com pessoas do meio artístico, incluindo um ator e uma atriz casada.",entretenimento/4.txt
"Globo exibirá Réveillon de Salvador, com Ivete Sangalo
Ivete Sangalo e Gusttavo Lima serão atrações do evento, diz site.

O tradicional Festival da Virada, que anima os últimos dias do ano em Salvador, não poderá acontecer em 2020 por conta da pandemia do coronavírus. Mas a prefeitura da cidade fechou uma parceria com a TV Globo e vai transmitir seu réveillon pela TV.

O evento terá como atrações Ivete Sangalo e Gusttavo Lima, segundo o Correio 24 Horas. O esquema será o de “lives”, sem plateia, transmitidas direto do Forte de São Marcelo, na Baía de Todos os Santos. Todas as adaptações estão sendo feitas para o contexto atual, que exige medidas de segurança contra o coronavírus.

De acordo com o Correio 24 Horas, o Réveillon de Salvador entrará na programação da Globo durante o tradicional “Show da Virada”. Por enquanto, o prefeito ACM Neto ainda não comenta o assunto. O anúncio oficial deverá ser feito nos próximos dias.

Carnaval é adiado para julho

São Paulo e Salvador já haviam decidido que o carnaval do próximo ano será transferido para julho devido as restrições impostas pela pandemia do coronavírus. Apesar do veredito, a data da comemoração no Rio de Janeiro ainda era uma incógnita.

Após várias reuniões, a Liesa (Liga Independente das Escolas do Rio de Janeiro) decidiu, na segunda(16/11), que a festa carioca também deverá acontecer em julho de 2021. Porém, existem ressalvas e observações em relação ao veredito: o carnaval só será realizado caso a população seja imunizada no primeiro semestre do próximo ano.

Desta forma, o Rio se une a Salvador e São Paulo em uma festa que deve ir do dia 8 a 11 de Julho.
Preta Gil defende cancelamento do Carnaval em 2021

Preta Gil não vê possibilidade de um carnaval em 2021. Para a cantora, a festa deveria ser cancelada diante do aumento de casos de covid-19 nas últimas semanas. Em entrevista ao “Brasil com Zeca”, programa de Zeca Camargo no UOL, a artista disse que já aceitou a ideia de não sair as ruas no próximo ano.

    “Já estou tentando pensar criativamente em como vou carnavalizar sem sair da minha casa – porque carnavalizar é um estado de espirito.”, disse conformada.",../entretenimento/38.txt,"A prefeitura de Salvador fechou uma parceria com a TV Globo para transmitir o Réveillon da cidade, já que o tradicional Festival da Virada não pode acontecer devido à pandemia do coronavírus. O evento terá as apresentações de Ivete Sangalo e Gusttavo Lima, e será realizado no Forte de São Marcelo, sem plateia. O anúncio oficial será feito em breve. Além disso, o carnaval de Salvador, São Paulo e Rio de Janeiro foi adiado para julho de 2021, com a ressalva de que só será realizado caso a população seja imunizada contra o coronavírus no primeiro semestre do próximo ano. Preta Gil concordou com o cancelamento do carnaval de 2021 devido ao aumento de casos de covid-19.",entretenimento/38.txt
" Anitta ironiza boatos de que estaria careca

Anitta colocou um fim nos boatos de que estaria careca depois de publicar um vídeo ironizando a situação nas redes sociais. Em seu Instagram stories, a musa fez um 'tour' detalhado pelos seus cabelos e fez questão de manter o tom de deboche. 

A teoria de que Anitta teria raspado a cabeça teve início há algumas semanas, quando o jornalista Gabriel Perline publicou uma indireta para a funkeira em seu Twitter, insinuando que a ação estava ligada a uma obrigação religiosa.

""Exclusivo: soube que uma cantora 'poderosa' ficou careca há dois meses. Mas não por saúde, e sim por religião. Ela deitou para o santo novamente e raspou a cabeça. Desde então só usa perucas. A desculpa que dá por seus cabelos artificiais é sua 'nova investida no mercado gringo'"", escreveu Perline no Twitter.

Logo depois, a assessoria de Anitta se posicionou sobre o tema e emitiu uma nota negando a teoria do jornalista. Os assessoras da musa também repudiaram a forma como o jornalista tratou da religião da cantora, o Candomblé.

""Devido às especulações na imprensa de que Anitta raspou seu cabelo para cumprir compromissos religiosos, viemos a público afirmar que a informação não é verdadeira. A cantora, praticante do Candomblé, é uma 'Ekedi' em sua religião. As Ekedis são suspensas para a iniciação, não precisando raspar a cabeça em sua preparação para servir aos Orixás. Anitta repudia qualquer tipo de intolerância religiosa, seja ela qual for, e acredita que tais especulações retratam um Brasil ainda repleto de discriminação e preconceito religioso. Mais uma vez a BPMCOM lamenta que a imprensa não cumpra sua obrigação para com a verdade e apure os fatos antes de publicá-los”, dizia a nota.",../entretenimento/34.txt,"Anitta ironizou os boatos de que estaria careca ao publicar um vídeo nas redes sociais mostrando seus cabelos. A teoria de que a cantora havia raspado a cabeça surgiu após um jornalista insinuar que ela teria feito isso por motivos religiosos. A assessoria de Anitta negou essa informação e repudiou a forma como a religião da cantora foi tratada. A cantora, praticante do Candomblé, não precisa raspar a cabeça em sua preparação para servir aos Orixás. Ela também reafirmou sua posição contra a intolerância religiosa.",entretenimento/34.txt
"Grammy Latino acontece nesta quinta-feira com Anitta, Ricky Martin e J Balvin
Cerimônia parcialmente on-line dá mais destaque ao reggaeton. Evento principal será em Miami, sem público e sem tapete vermelho por conta da pandemia da Covid-19.



om performances de artistas como Marc Anthony, Ricky Martin, Fito Páez, Anitta e José Luis Perales, Miami recebe nesta quinta-feira (19) os prêmios Grammy Latino, em uma cerimônia parcialmente on-line em que o cantor de reggaeton colombiano J Balvin lidera a disputa.

Com suas 13 indicações, J Balvin compete consigo mesmo em várias categorias: duas indicações a Álbum do ano (por ""Colores"" e ""Oasis"", com Bad Bunny) e duas ao Vídeo do ano, pelas canções ""Rojo"" e ""China"" - esta última, uma colaboração com Anuel AA, Daddy Yankee, Karol G e Ozuna.

Junto a ele, estão os cantores de reggaeton porto-riquenhos Bad Bunny, com nove indicações; Ozuna, com oito; e Anuel AA, que soma sete.

O ""chefe"" Daddy Yankee, um dos pioneiros do gênero, recebeu três indicações (Produtor do ano entre elas), mas com a diferença de ter impulsionado o reggaeton desde os anos 1990 até os prêmios da Academia de 2020.

Daddy Yankee, que está por trás de muitos dos hits do gênero dos últimos 20 anos, viralizou no ano passado com um protesto pela pouca presença do reggaeton no Grammy Latino, cujas preferências musicais não refletiam o que acontecia nas ruas.

Esta edição estreia a categoria de Melhor Interpretação Reggaeton, assim como as de Melhor Canção Pop/Rock e Melhor Canção Rap/Hip Hop.

A 21ª entrega anual dos prêmios da Academia Latina de Gravação será apresentada pela atriz mexicana indicada ao Oscar Yalitza Aparicio, junto aos anfitriões Carlos Rivera, Ana Brenda Contreras e Víctor Manuelle.

Uma festa a distância

O evento principal será em Miami, sem público e sem tapete vermelho, para evitar contágios de coronavírus, e contará também com performances a distância, como as de Anitta, no Rio de Janeiro; José Luis Perales, em Madri; Fito Páez, em Buenos Aires; e Bad Bunny, em San Juan.

No espetáculo em Miami, um grupo de médicos, enfermeiros, bombeiros e paramédicos participarão da performance do cubano-americano Pitbull para homenagear os esforços dos profissionais que atuam na linha de frente da pandemia.

Também serão homenageados o espanhol Julio Iglesias e o mexicano Pedro Infante. A Academia espera que seja um show que mostre ""solidariedade, compaixão e gratidão"" em meio à pandemia de covid-19.

A festa televisionada, na qual se entregam os principais prêmios, começa às 20h locais desta quinta-feira (22h em Brasília), após um programa de entrevistas que começa uma hora antes, devido à ausência do tapete vermelho.

Além de J Balvin e Bad Bunny, concorrem ao prêmio de Álbum do ano Ricky Martin, Carlos Vives, Jesse & Joy, Kany García, Natalia Lafourcade, Camilo e Fito Páez.

A segunda categoria mais cobiçada, Música do ano, abrange as músicas de Maluma, Jorge Drexler, Camilo, Alejandro Sanz, Carlos Vives, Residente, Ricky Martin, Juanes com Sebastián Yatra, Kany García com Nahuel Pennisi, Camilo com Pedro Capó, assim como Karol G com Nicki Minaj.

A categoria de Vídeo do Ano também tem dez competidores: com ""China"" e ""Rojo"", estão as produções de Pablo Alborán, Bajofondo, Camilo e Pedro Capó, Kany García e Nahuel Pennisi, Karol G e Nicki Minaj, Residente e Alejandro Sanz.

Essa categoria premia os intérpretes e produtores de um vídeo, enquanto a Música do ano reconhece seu autor.
",../entretenimento/52.txt,"O Grammy Latino ocorrerá nesta quinta-feira, com destaque para o reggaeton. A cerimônia principal será em Miami, sem público e tapete vermelho, devido à pandemia da Covid-19. J Balvin lidera a disputa com 13 indicações, competindo consigo mesmo em várias categorias. Outros artistas de reggaeton, como Bad Bunny, Ozuna e Anuel AA, também receberam várias indicações. A premiação contará com performances remotas de Anitta, José Luis Perales, Fito Páez e Bad Bunny, entre outros. O evento também homenageará profissionais da linha de frente da pandemia e artistas como Julio Iglesias e Pedro Infante. A cerimônia televisada começa às 20h locais, e as categorias mais cobiçadas são Álbum do Ano, Música do Ano e Vídeo do Ano.",entretenimento/52.txt
